"460","小张在开会时提出了一个新想法，遭到了同事们的嘲笑。他开始怀疑自己是否真的适合这份工作，甚至觉得自己提出的想法很愚蠢。会后，一位经验丰富的老同事私下告诉他，他的想法其实很有创意，只是大家当时没有理解。
问题:
在此情况下，小张有什么感觉?","羞愧 & 自卑","疑惑 & 愤怒","羞愧 & 感激","自卑 & 激动","羞愧 & 挫败","疑惑 & 自信","C","Dynamic Changes in Emotion","Emotion Fluctuations"
"221","在一次紧张的面试后，李明接到了人事经理的电话，告诉他：“你听起来完全有能力成为一名优秀的PA！祝你在新的职业生涯中好运。”挂断电话后，李明静静地坐了几分钟，然后突然跳起来，在房间里欢呼。
问题:
在此情况下，李明有什么感觉?","紧张 & 惊讶","失望 & 愤怒","激动 & 欣喜","平静 & 绝望","紧张 & 欣喜","惊讶 & 欣喜","E","Dynamic Changes in Emotion","Emotion Transitions"
"228","在一次团队会议上，小王提出了一个复杂的营销方案。同事们纷纷表示听不懂，这时，主管拍了拍小王的肩膀说：“完美！用一种他们能理解的方式表达出来！”小王顿悟，随后用通俗易懂的语言重新解释了方案，会议室里的气氛渐渐变得轻松。
问题:
在此情况下，小王有什么感觉?","困惑 & 愤怒","紧张 & 绝望","启发 & 激动","困惑 & 自信","紧张 & 惊喜","绝望 & 激动","C","Dynamic Changes in Emotion","Emotion Transitions"
"447","小王在一次聚会上随意开了个玩笑，看到旁边的小张突然沉默了，他马上意识到自己的话语可能让小张感到不舒服。小王赶紧转移话题，努力让气氛活跃起来，但内心却感到很不安。
问题:
在此情况下，小王有什么感觉?","愧疚 & 紧张","尴尬 & 担忧","自责 & 担忧","愤怒 & 无所谓","失望 & 悲伤","紧张 & 激动","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"372","在一次激烈的辩论会上，小王对对手的论点提出了质疑。对手回应后，小王觉得对方并没有直接回答他的问题，于是他摇了摇头，并露出了一丝微笑。
问题:
在此情况下，小王有什么感觉?","困惑 & 愤怒","失望 & 轻蔑","困惑 & 讽刺","理解 & 满足","紧张 & 担忧","失望 & 悲伤","C","Dynamic Changes in Emotion","Emotion Fluctuations"
"439","在一次健康讲座中，小张听到专家说两种补品的效果其实差不多。他十分惊讶，因为他一直认为贵的补品效果会更好。讲座结束后，他拿出了自己一直服用的便宜补品，心里暗自感到有些得意。
问题:
在此情况下，小张有什么感觉?","惊讶 & 失望","惊讶 & 自豪","失望 & 愤怒","惊讶 & 满足","怀疑 & 满足","怀疑 & 自豪","B","Dynamic Changes in Emotion","Emotion Transitions"
"257","小张在做一个复杂的项目，开始时一切都在按计划进行。但随着时间的推移，出现了一些小问题，他没太在意。然而，不久之后，这些问题开始累积，如同滚雪球般越滚越大，直至演变成一个他无法理解和解决的大麻烦。
问题:
在此情况下，小张有什么感觉?","困惑 & 惊讶","焦虑 & 愤怒","失望 & 恐慌","平静 & 惊讶","困惑 & 焦虑","失望 & 愤怒","E","Dynamic Changes in Emotion","Emotion Fluctuations"
"392","李女士知道，每次她请求丈夫在她洗澡时帮忙照看女儿奥黛丽的时候，她总是感到很不舒服。今天，她再次提出了这样的请求，丈夫点头答应后，她快速进入浴室。洗澡时，她听到了外面传来女儿欢快的笑声和丈夫温和的哄闹声。
问题:
在此情况下，李女士有什么感觉?","内疚 & 感激","焦虑 & 放心","悲伤 & 感激","愤怒 & 担忧","内疚 & 担忧","焦虑 & 感激","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"456","在一次团队会议上，小王提出了一个大家都忽视的问题。经理听后，沉默了一会儿，然后说：“这真的很有帮助，你指出来很好！”小王感到意外，因为经理通常对他的建议反应冷淡。
问题:
在此情况下，小王有什么感觉?","惊讶 & 满足","紧张 & 担忧","失望 & 悲伤","满足 & 自信","惊讶 & 紧张","担忧 & 满足","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"576","小王在公园里散步时，遇到了一只受伤的小鸟。他心里涌起了一股强烈的愿望，想要照顾这个小生命。于是，他小心翼翼地把小鸟带回了家，给它治疗伤口，喂食，呵护着它慢慢恢复。
问题:
在此情况下，小王有什么感觉?","担忧 & 爱","悲伤 & 责任","愤怒 & 保护","惊喜 & 担忧","喜爱 & 担忧","责任 & 担忧","E","Dynamic Changes in Emotion","Emotion Transitions"
"441","在一个音乐论坛上，一个初出茅庐的小乐迷不断发表自己对音乐的看法，却频繁遭到一些资深乐迷的‘ NEXT ’回应。终于，一位旁观者看不下去了，站出来为小乐迷辩护。
问题:
在此情况下，旁观者有什么感觉?","愤怒 & 失望","同情 & 愤怒","同情 & 安慰","愤怒 & 惊讶","安慰 & 愤怒","失望 & 同情","B","Dynamic Changes in Emotion","Emotion Fluctuations"
"77","在上次UFC赛事陷入一片混乱之后，小杰在讨论会上毫不犹豫地提出了一个看似无懈可击的策略组合。在场的观众都对他的镇定自若感到惊讶，随后他展示了详细的计划，大家开始认真考虑这个方案。最后，当他结束演讲坐下时，他的朋友小李悄悄对他说：“你刚刚表现得真厉害。”
问题:
在此情况下，小杰有什么感觉?","自信 & 愤怒","镇定 & 紧张","镇定 & 自信","紧张 & 惊讶","愤怒 & 惊讶","自信 & 惊讶","B","Dynamic Changes in Emotion","Emotion Fluctuations"
"597","小杰并不喜欢那支乐队的专辑《Hot Space》，但他发现在其中有一首歌让他感到意外，那就是《Under Pressure》。他一遍又一遍地听，甚至开始查起了歌曲背后的制作故事。一天，他在朋友聚会上被要求表演节目，他毫不犹豫地选择了演唱这首歌。
问题:
在此情况下，小杰有什么感觉?","矛盾 & 惊喜","失望 & 欣慰","喜欢 & 厌恶","矛盾 & 厌恶","惊喜 & 欣慰","矛盾 & 欣慰","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"5","小张在网上发帖，表达了自己因为伊斯兰教某些推广的理念而拒绝信仰该宗教。他的朋友小李看到帖子后，决定与小张深入交流，了解他的想法。在听完小张阐述了自己的观点后，小李对他的看法表示了理解。
问题:
在此情况下，小张有什么感觉?","疑惑 & 冲突","坚定 & 冲突","悲伤 & 绝望","疑惑 & 安心","坚定 & 安心","悲伤 & 希望","D","Dynamic Changes in Emotion","Emotion Transitions"
"341","小王得知他的一位老朋友即将来访，他原本计划好好打扫房间迎接朋友，但因为工作繁忙，他一直没空收拾。朋友到来的那一天，小王临时请假回家，匆忙中收拾了一下。朋友进门后，环顾四周，露出了微笑。
问题:
在此情况下，小王有什么感觉?","紧张 & 感激","尴尬 & 感激","失望 & 惊喜","紧张 & 惊喜","尴尬 & 安心","安心 & 感激","E","Dynamic Changes in Emotion","Emotion Fluctuations"
"347","小马在得知最新的租金援助计划后，感到非常不满。他看到那些不符合资格的条款，心想，‘真想狠狠地给这个计划一拳。’但他很快冷静下来，意识到如果反应过激，可能会导致失去所有的援助。
问题:
在此情况下，小马有什么感觉?","愤怒 & 克制","绝望 & 愤怒","失望 & 愤怒","焦虑 & 愤怒","悲伤 & 愤怒","惊讶 & 愤怒","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"20","小王移居到了地中海地区，他享受着那里温暖的阳光和宜人的风景。然而，最近他的家乡开始振兴发展，朋友们在社交平台上分享的家乡变化让他感到有些羡慕。今天，他接到一个电话，得知自己被邀请参加一个重要的家乡庆典，这让他陷入了沉思。
问题:
在此情况下，小王有什么感觉?","幸福 & 羡慕","孤独 & 思念","矛盾 & 感激","决定 & 欣喜","忧郁 & 怀旧","满足 & 矛盾","F","Dynamic Changes in Emotion","Emotion Fluctuations"
"449","小杰在社交媒体上分享了他对 Boiler Room 视频的看法，他评论说只是随便说说，但实际上他非常欣赏这些视频的深度。他的朋友小李看到后，认为小杰并不认真，就回复了一个嘲笑的表情。但随后，小李认真观看了那些视频，并开始与小杰深入讨论。
问题:
在此情况下，小李有什么感觉?","疑惑 & 惊讶","轻视 & 愤怒","疑惑 & 欣喜","轻视 & 欣喜","疑惑 & 愤怒","惊讶 & 欣喜","C","Dynamic Changes in Emotion","Emotion Fluctuations"
"224","小张经历了一段低迷时期，但他有一些非常好的朋友和室友。他们听他倾诉自己的感受，并提醒他那些事情并不重要，他应该享受生活，并为自己的成就感到自豪。在他们的鼓励下，小张逐渐恢复了活力。
问题:
在此情况下，小张有什么感觉?","感激 & 自卑","自卑 & 感激","快乐 & 自卑","悲伤 & 感激","自豪 & 快乐","悲伤 & 自卑","B","Dynamic Changes in Emotion","Emotion Transitions"
"180","在一个网络论坛上，用户A（OP）发起了一个关于专注力的讨论。用户B（u/christiangreyisdraco）和用户C（u/lurkerturndcommenter）纷纷回复支持，尽管他们的观点并未获得广泛认同，但他们坚持不懈地尝试阐述自己的看法。最后，用户A发帖感谢他们的努力。
问题:
在此情况下，用户A（OP）有什么感觉?","感激 & 失望","尊重 & 挫败","感激 & 振奋","尊重 & 满足","感激 & 感动","尊重 & 激动","A","Dynamic Changes in Emotion","Emotion Transitions"
"377","在马拉松比赛的起点，小刚的伙伴们为他加油打气，对他的能力深信不疑，坚信他可以跑完全程。比赛开始后，小刚起跑很顺利，但跑到一半时，他突然扭伤了脚踝，疼痛使他不得不减速。
问题:
在此情况下，小刚有什么感觉?","自信 & 痛苦","激动 & 沮丧","期待 & 惊讶","自信 & 惊讶","紧张 & 沮丧","激动 & 痛苦","F","Dynamic Changes in Emotion","Emotion Fluctuations"
"279","小杰在朋友圈看到别人晒跑步的照片，心想自己也曾热爱跑步。他回想起过去跑步时的快乐，觉得如果能重新找回那种感觉该多好。于是，他决定再次尝试跑步。然而，多年没有锻炼，小杰发现跑步变得异常艰难。
问题:
在此情况下，小杰有什么感觉?","失望 & 坚定","悲伤 & 惊讶","激动 & 焦虑","期待 & 悲伤","坚定 & 失望","焦虑 & 激动","D","Dynamic Changes in Emotion","Emotion Transitions"
"302","小张在公司的年末晚会上，为大家讲述了一个他精心编排的故事。起初，大家对他的故事反响平平，但当他把故事的结局揭晓时，场下爆发出热烈的掌声。晚会结束后，一个同事走到他面前，对他说：“真的很棒！你花了很长时间来准备这个故事吧。”
问题:
在此情况下，小张有什么感觉?","自豪 & 惊喜","紧张 & 失望","激动 & 自信","欣慰 & 惊讶","紧张 & 惊讶","自豪 & 欣慰","F","Dynamic Changes in Emotion","Emotion Fluctuations"
"297","在一次家庭聚会上，小王被要求表演他的钢琴才艺。他面带微笑地开始弹奏，然而在弹奏过程中不慎弹错了一个音符。结束后，他的亲戚们纷纷夸奖他，但小王只是淡淡地说了一句‘谢谢，我讨厌这个。’
问题:
在此情况下，小王有什么感觉?","开心 & 厌恶","失望 & 愤怒","悲伤 & 厌恶","平静 & 厌恶","失望 & 厌恶","惊讶 & 愤怒","E","Dynamic Changes in Emotion","Emotion Transitions"
"335","在一次公司会议上，小王被提升为团队领导。他发表了就职演讲，并在会议结束后开始布置任务。当他告诉一位资深同事按照他的新计划行事时，他发现自己说出口的指令让他感到很不习惯。
问题:
在此情况下，小王有什么感觉?","疑惑 & 自信","紧张 & 不安","惊讶 & 满足","不安 & 自信","疑惑 & 紧张","不安 & 惊讶","B","Dynamic Changes in Emotion","Emotion Transitions"
"506","在一次激烈的辩论赛后，小马的队友对他说：“真的不确定你怎么会得出这样的结论。”原本以为自己的观点无懈可击的小马愣住了，但随后他意识到这是一个重新审视自己论点的机会。
问题:
在此情况下，小马有什么感觉?","困惑 & 愤怒","惊讶 & 愤怒","困惑 & 欣慰","惊讶 & 欣慰","困惑 & 决心","惊讶 & 决心","E","Dynamic Changes in Emotion","Emotion Fluctuations"
"235","小刚在直播平台上看到一个很热门的直播主，他激动地想和朋友分享这个发现。但当他尝试告诉朋友时，却发现自己忘了直播主的名字。他急忙在手机上寻找相关信息，却一直没找到。最后，他突然想起了直播主之前提到的一个关键词，终于找到了后续内容。
问题:
在此情况下，小刚有什么感觉?","激动 & 失望","惊讶 & 激动","紧张 & 惊喜","失望 & 惊喜","激动 & 满足","紧张 & 失望","A","Dynamic Changes in Emotion","Emotion Transitions"
"356","小林在经历了一系列的不幸事件后，独自一人坐在教堂的长椅上。他仰望十字架，心中充满了困惑与挣扎。然而，当他想到自己的信仰，他的内心逐渐平静下来，似乎找到了答案。
问题:
在此情况下，小林有什么感觉?","困惑 & 平静","愤怒 & 绝望","困惑 & 挣扎","悲伤 & 平静","怀疑 & 愤怒","接受 & 感激","A","Dynamic Changes in Emotion","Emotion Transitions"
"129","在一个论坛上，玩家们正讨论着非玩家角色(NPC)的智能。小杰无意间发现，那些一直嘲笑NPC只会重复同样对话的人，其实自己对NPC的理解并不深入。他决定加入讨论，并提出自己的观点。
问题:
在此情况下，小杰有什么感觉?","疑惑 & 愤怒","轻蔑 & 惊讶","疑惑 & 欣喜","轻蔑 & 愤怒","疑惑 & 惊讶","欣喜 & 惊讶","E","Dynamic Changes in Emotion","Emotion Fluctuations"
"381","小王在整理推荐信名单时，意外地发现了一个老朋友的名字，这让他回想起了过去的合作经历。他给她发了一条信息，询问近况。很快，他收到了回复，对方表达了对他的感激，并开玩笑地说要替换推荐名单上的人。小王看着屏幕，忍不住笑了出来。
问题:
在此情况下，小王有什么感觉?","感激 & 欢笑","惊讶 & 欢笑","轻松 & 欢笑","尴尬 & 欢笑","愉快 & 欢笑","疑惑 & 欢笑","E","Dynamic Changes in Emotion","Emotion Transitions"
"134","小明一直对物理学科感到困难。今天，他在课堂上意外地解答出了老师提出的难题，同学们都向他投来了惊讶的目光。然而，随后的小测中，他却发现自己的成绩并没有提高。
问题:
在此情况下，小明有什么感觉?","惊讶 & 失望","自豪 & 惊讶","自豪 & 开心","失望 & 惊讶","开心 & 自豪","惊讶 & 开心","A","Dynamic Changes in Emotion","Emotion Transitions"
"97","在一次热烈的辩论中，小王坚持己见，坚信自己的观点是正确的。对方似乎被他的论据所说服，但突然间开始质疑小王的论点。小王回应说：“哈哈，也许他不是，但我认为我的观点依然站得住脚。”然后他笑了起来。
问题:
在此情况下，小王有什么感觉?","自信 & 欣慰","紧张 & 愤怒","自信 & 轻松","困惑 & 担忧","自豪 & 欣慰","紧张 & 担忧","C","Dynamic Changes in Emotion","Emotion Fluctuations"
"386","在Idaho的种植园里，工人们对于是否继续参加一年一度的丰收节活动产生了分歧。老李认为，与其每年都搞这些热闹非凡但耗时耗力的庆祝活动，不如早点结束。然而，当听说今年有重要客人要来参观，并且可能会带来更多的合作机会时，他的态度似乎有所动摇。
问题:
在此情况下，老李有什么感觉?","坚决 & 疑惑","动摇 & 担忧","期待 & 疑惑","坚决 & 担忧","期待 & 担忧","动摇 & 期待","F","Dynamic Changes in Emotion","Emotion Fluctuations"
"328","小张在电影院观看了一部最新的悬疑电影，看到结局时，他不禁感叹，‘这真是我看过的最糟糕的结局了。’然而，当他走出电影院，和朋友讨论起这部电影时，他却发现自己在思考电影情节时感到了一种奇妙的乐趣。
问题:
在此情况下，小张有什么感觉?","失望 & 满足","愤怒 & 厌恶","困惑 & 惊喜","失望 & 激动","悲伤 & 厌恶","满足 & 惊喜","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"25","在一个漆黑的夜晚，小杰和朋友玩起了捉迷藏。他躲在一个角落里，心中默念：‘他们看不见我，因为我看不见他们！’不久后，游戏结束，小杰赢了，但他并没有表现出开心的表情。
问题:
在此情况下，小杰有什么感觉?","快乐 & 紧张","孤独 & 紧张","孤独 & 惊讶","快乐 & 孤独","紧张 & 沮丧","孤独 & 快乐","E","Dynamic Changes in Emotion","Emotion Fluctuations"
"233","老李总是喜欢跟年轻人讲述他年轻时的经历。他说，在他们那个年代，人们甚至不需要语言就能生存。动物们在不同的环境中自由漫步，发出不同的声音来交流。年轻人听后，开始质疑现代社会的交流方式，感到十分惊讶。
问题:
在此情况下，年轻人有什么感觉?","疑惑 & 惊讶","好奇 & 怀疑","惊讶 & 同情","疑惑 & 厌恶","好奇 & 惊讶","惊讶 & 怀疑","A","Dynamic Changes in Emotion","Emotion Transitions"
"18","小明在镜子前整理着自己的衣着，他皱着眉头，看着自己的模样，感觉自己就像一堆悲惨的废墟。突然，他的朋友小李推门而入，看到小明的样子，忍不住笑了出来，拍拍小明的肩膀说：“你这样子看起来更像是一个严肃的艺术家。”
问题:
在此情况下，小明有什么感觉?","悲伤 & 自卑","困惑 & 愤怒","惊讶 & 欣慰","悲伤 & 惊讶","自卑 & 愤怒","困惑 & 欣慰","D","Dynamic Changes in Emotion","Emotion Fluctuations"
