"741","一位作家在社交媒体上分享了一篇他最新的短篇小说，但几小时后他发现故事被删除了。他试图联系网站客服，对方却只回了一句‘按照社区规定，故事已被移除’。于是，作家决定重新查阅社区规定，希望能找到答案。
问题:
在此情况下，作家有什么感觉?","困惑","愤怒","焦虑","沮丧","平静","无所谓","A","Modes of Emotional Expression","Indirect Expression"
"325","艾丽卡在咖啡店里静静等待，她的老朋友已多年未见。当她看到一个熟悉的身影走进来时，她迅速低头研究菜单，尽管她的心跳加速。那个人走过来坐在她的对面，微笑着说：“你还是老样子，喜欢假装不认识我。”
问题:
在此情况下，艾丽卡有什么感觉?","焦虑","期待","尴尬","惊喜","悲伤","平静","D","Modes of Emotional Expression","Indirect Expression"
"355","在一次剧本创作讨论会上，李作家提出了自己对剧本的见解。他认为剧本中对主角日常生活的描写过于详细，而对于配角性格深度的刻画却显得不足。讨论期间，他指着剧本中描述主角克里斯日常琐事的部分，并表示这些内容并不重要。整个过程中，李作家语气平静，但他的眉头紧锁，眼神中透露出一丝不满。
问题:
在此情况下，李作家有什么感觉?","不满","疑惑","愤怒","失望","焦虑","平静","A","Modes of Emotional Expression","Indirect Expression"
"278","在一次团队会议上，李明提出了一个新的项目想法，但他的同事王华对这个想法提出了很多质疑。尽管李明表面上看起接受了反馈，但会后他并没有根据王华的建议修改方案，而是将方案提交给了上级。当方案被批准时，王华在办公室里发现李明看着窗外，手中紧握着批准文件，脸上没有表情。
问题:
在此情况下，李明有什么感觉?","挫败","愤怒","冷静","满足","焦虑","释然","D","Modes of Emotional Expression","Indirect Expression"
"789","小王在家中炸了冷冻薯条，像往常一样，他拿出了那种辣味番茄酱，这是他吃薯条必不可少的搭配。他一边吃一边查看着番茄酱的瓶子，突然发现了一个之前未曾注意到的标签，不禁轻声感叹。
问题:
在此情况下，小王有什么感觉?","失望","惊讶","满意","困惑","愉快","好奇","B","Modes of Emotional Expression","Indirect Expression"
"399","在一次团队会议上，李明提出了一个新的项目想法，但在讨论时，他的同事王华认为只看想法的初衷而不考虑实际执行情况是不够全面的。李明听后，点头表示同意，并补充说他会进一步评估风险。散会后，王华把李明单独留了下来，给了他一些关于项目实施的建议。
问题:
在此情况下，李明有什么感觉?","感激","疑惑","挫败","尊重","焦虑","安心","A","Modes of Emotional Expression","Indirect Expression"
"119","在一个寂静的夜晚，小明独自坐在房间里，只有键盘敲击声作伴。他正在撰写一篇博客，文字里满是对世界的不满和控诉。尽管他希望全世界都能读到他的文字并给予他像狄更斯一样的赞誉，但现实却是，他的博客鲜有人问津。
问题:
在此情况下，小明有什么感觉?","满足","孤独","愤怒","挫败","平静","焦虑","D","Modes of Emotional Expression","Indirect Expression"
"73","在公司的年会上，老板宣布了一项新的福利政策，每年为公司服务满十年的员工可以享受一次免费的旅行。小王坐在下面听，表面上他很平静，但当他听到只有每年都能度假的富裕员工才能真正享受这个福利时，他微微皱了皱眉。
问题:
在此情况下，小王有什么感觉?","满意","不满","嫉妒","无所谓","疑惑","期待","B","Modes of Emotional Expression","Indirect Expression"
"499","小张在周末的徒步旅行中，故意把手机放在口袋里，没有像平时一样频繁地查看。在行走的过程中，他发现自己在没有手机干扰的情况下，更加享受大自然的风景和同伴的交谈。
问题:
在此情况下，小张有什么感觉?","孤独","放松","焦虑","无聊","满意","沮丧","E","Modes of Emotional Expression","Nonverbal Expression"
"67","小王患有饮食障碍，他总是对自己的体重感到焦虑。一天，他偶然在网上看到了一篇关于如何应对饮食障碍的文章，文章建议他尝试忽略掉那些强迫自己节食的声音。小王犹豫了一下，还是决定按照文章的建议尝试一下。几天后，他发现自己的心情似乎变得轻松了一些，而且不再那么频繁地称体重了。
问题:
在此情况下，小王有什么感觉?","困惑","释然","焦虑","自责","轻松","不安","B","Modes of Emotional Expression","Indirect Expression"
"474","在艺术展览的开幕式上，一位年轻的艺术家琳达被邀请上台发言。她环顾充满观众的房间，微笑着说：“这里的氛围真是令人印象深刻。”然后，她静静地站在麦克风前，眼神中似乎带着一丝不易察觉的迷茫。
问题:
在此情况下，琳达有什么感觉?","疑惑","欣赏","紧张","开心","焦虑","平静","A","Modes of Emotional Expression","Indirect Expression"
"773","张伟是一名营养师，他一直在为李华的减脂计划提供饮食指导。一天，李华在朋友圈分享了自己的减脂成果，并特别提到了张伟的帮助。张伟看到后，心中暗自思忖，觉得自己不仅仅是在营养上给予了支持。
问题:
在此情况下，张伟有什么感觉?","满足","自豪","担忧","感激","失望","羞愧","B","Modes of Emotional Expression","Direct Expression"
"622","杰克认为自己在人生的两个方面——婚姻和房产上取得了成功。他拥有一个温馨的家庭和一栋不错的房子，这让他感到非常满意。然而，当他的朋友汤姆问他是否有什么遗憾时，他沉默了一会儿，然后微笑着说，可能唯一的遗憾是工作不够理想。
问题:
在此情况下，杰克有什么感觉?","满足","幸福","遗憾","沉思","骄傲","不安","A","Modes of Emotional Expression","Direct Expression"
"490","小王在一次聚会上遇到了一个健谈的朋友，他们展开了一场热烈的交谈。在聊天过程中，小王感到自己说的每一句话都是发自内心的，笑得也很开心，并不是为了让对方觉得他很享受这次交谈。
问题:
在此情况下，小王有什么感觉?","真诚","愉快","疲惫","厌烦","尴尬","虚假","A","Modes of Emotional Expression","Direct Expression"
"312","艾米丽在亚利桑那和科罗拉多度过了她大部分的童年时光。当她搬到俄勒冈州时，她发现自己经常去散步。在一个雨后的下午，她漫步在湿漉漉的街道上，仔细观察周围郁郁葱葱的植物和欢快流淌的小溪。
问题:
在此情况下，艾米丽有什么感觉?","怀旧","愉快","孤独","平静","厌倦","激动","B","Modes of Emotional Expression","Indirect Expression"
"596","在一次家庭聚会上，艾丽萨展示了一段她精心准备的搞笑视频。大家看完视频后，纷纷笑得前仰后合。这时，她的叔叔汤姆说：“这个太准确了，哈哈！”
问题:
在此情况下，汤姆有什么感觉?","快乐","惊喜","嘲笑","尴尬","讽刺","满意","A","Modes of Emotional Expression","Direct Expression"
"424","在一次团队会议上，李明对他的项目提出了自己的想法，但他的同事却提出了一些让他感到困惑的评论。会后，他发现大家都在讨论一个新的合作项目，而那些评论实际上是关于这个新项目的。
问题:
在此情况下，李明有什么感觉?","疑惑","明白","沮丧","开心","生气","焦虑","B","Modes of Emotional Expression","Indirect Expression"
"409","在一次音乐品味交流会上，班卓和莫莉分享了自己喜欢的歌曲。班卓热情洋溢地谈论着一首新流行的歌曲，他的眼神和语气充满了热情。然而，莫莉只是微微一笑，随后她拿出手机，播放了她最爱的凯蒂·佩里的《Purrrr》。
问题:
在此情况下，莫莉有什么感觉?","喜爱","无感","厌烦","欣赏","讽刺","失落","A","Modes of Emotional Expression","Indirect Expression"
"651","在艺术馆的展览上，一位游客正兴致勃勃地欣赏着杰克的作品，他忍不住对旁边的人评论道：“这一定是那位著名艺术家的作品吧。”杰克听到后，微笑着轻轻摇头说：“不，不是那一幅。”
问题:
在此情况下，杰克有什么感觉?","尴尬","自豪","失望","平静","谦虚","不满","B","Modes of Emotional Expression","Indirect Expression"
"742","在《威尼斯商人》一剧中，巴萨尼奥为了赢得鲍西亚的芳心，向她展示了他的真诚。尽管他面临着巨大的财务压力，但他还是毫不犹豫地表达了对鲍西亚的爱慕之情。当他在法庭上向鲍西亚表白时，他的言辞充满了真挚和热情。
问题:
在此情况下，巴萨尼奥有什么感觉?","真诚","虚伪","焦虑","自信","悲伤","激动","A","Modes of Emotional Expression","Direct Expression"
"372","在一次团队项目评审中，李明对小张提出的项目方案提出了很多批评意见。小张听后，沉默了一会儿，然后回应说会认真考虑这些建议。会议结束后，小张没有像往常一样和同事去吃饭，而是选择独自留在办公室继续工作。
问题:
在此情况下，小张有什么感觉?","挫败","不满","决心","焦虑","平静","困惑","C","Modes of Emotional Expression","Indirect Expression"
"118","在公司的年终聚会上，杰克逊的上司在给员工颁发奖项时，在众人面前对他说：“你是个好人。”然而，紧接着上司宣布了升职名单，杰克逊却没有在名单上。散会后，杰克逊独自留在座位上整理东西，这时一位同事走过来轻拍了拍他的背。
问题:
在此情况下，杰克逊有什么感觉?","自豪","失落","疑惑","感激","平静","挫败","B","Modes of Emotional Expression","Indirect Expression"
"316","在公司的月度会议上，阿曼达提出了一个新项目计划，但在详细介绍时，她注意到有几个同事在下面窃窃私语，甚至有一个人摇了摇头。会议结束后，一位同事走过来说：“阿曼达，你的计划听起来很复杂，也许有些人只是需要确认他们的理解是正确的。”
问题:
在此情况下，阿曼达有什么感觉?","自信","挫败","疑惑","感激","愤怒","尴尬","B","Modes of Emotional Expression","Indirect Expression"
"29","在社交媒体上，小明看到一篇关于YouTube付费影响者的讨论。文章称YouTube支付给一些影响者，让他们鼓励观众支付订阅费用以去除广告。小明读后非常不满，他在评论区写道：“这完全是荒谬的！我认为YouTube支付他们来影响你们付费订阅只是为了不看这些广告！”，表达出他的愤怒。
问题:
在此情况下，小明有什么感觉?","愤怒","失望","惊讶","好奇","开心","信任","A","Modes of Emotional Expression","Direct Expression"
"600","电视节目制作人杰克在直播前与团队讨论，他提到虽然他觉得今晚的节目来自马尔默的部分内容会让一些观众喜欢，而其他部分可能不那么受欢迎，但他相信总的来说，观众会感到娱乐和着迷，并且不管他们所在的国家今晚是否参与投票，都会有投票的冲动。
问题:
在此情况下，观众有什么感觉?","无聊","愉快","困惑","激动","不满","期待","F","Modes of Emotional Expression","Indirect Expression"
"50","杰克热爱夜晚的工作环境，那种宁静和平静让他感到格外舒适。然而，他也深知夜班生活对他的健康和社交生活带来的负面影响。今天，在又一次深夜工作后，他对自己说：“我爱夜晚的工作环境，但讨厌这种生活方式。我真的做不下去了。”
问题:
在此情况下，杰克有什么感觉?","矛盾","快乐","悲伤","愤怒","失望","焦虑","A","Modes of Emotional Expression","Direct Expression"
"489","在一次烹饪课上，李老师正在教大家如何制作意大利面。当演示到如何用叉子卷起面条时，他的动作夸张，引起了学生小王的好奇。小王观察到李老师的舌尖轻轻触碰到上嘴唇，似乎在品味什么。课后，小王走到李老师身边，发现李老师的额头上微微出汗。
问题:
在此情况下，小王有什么感觉?","困惑","敬佩","失望","好奇","紧张","愉快","B","Modes of Emotional Expression","Nonverbal Expression"
"369","在一场关于疫苗安全的辩论会上，李医生平静地陈述了一个事实：由于争议，硫代汞已经不再用于疫苗中。他顿了顿，目光扫过在场的观众，注意到有些人面露疑惑，有些人似乎松了一口气。
问题:
在此情况下，李医生有什么感觉?","安心","疑惑","担忧","愤怒","无奈","冷静","A","Modes of Emotional Expression","Indirect Expression"
"666","在一个朋友聚会上，小明开了一个关于小刚的玩笑。小刚突然变得沉默，大家都觉得气氛有点尴尬。小明赶紧说“我开玩笑呢”，然后拍了拍小刚的肩膀，试图缓解气氛。
问题:
在此情况下，小刚有什么感觉?","尴尬","生气","伤心","紧张","困惑","无所谓","A","Modes of Emotional Expression","Indirect Expression"
"729","在一次家庭聚会上，艾米丽的叔叔杰克拿出了一瓶自制的辣酱给大家尝试。艾米丽礼貌地尝了一小口，但辣酱的强烈味道让她差点儿呕吐，她忍不住笑出声来，说了句‘这让我恶心得想笑’。
问题:
在此情况下，艾米丽有什么感觉?","恶心","愤怒","尴尬","快乐","惊讶","放松","A","Modes of Emotional Expression","Direct Expression"
"189","在一个寒冷的冬日，一位陌生人走向了自动售货机，发现他的硬币正好能够买一份热咖啡。就在他准备投币时，旁边的一位女士走了过来，微笑着对他说：“我今天感觉特别慷慨，所以你拿去吧，那枚金色的幸运币。”陌生人看着她递过来的金色硬币，感到有些意外。
问题:
在此情况下，陌生人有什么感觉?","疑惑","感激","惊喜","谨慎","困惑","不信","C","Modes of Emotional Expression","Direct Expression"
"153","在一次社区活动中，人们都拿出相机记录一位老人搬运重物的情景。突然，有一个人大声问道：“如果每个人都放下相机去帮忙，你现在会做什么？”所有人都陷入了沉默，目光从老人身上转向了自己的相机。
问题:
在此情况下，提问者有什么感觉?","责备","失望","讽刺","愤怒","无奈","好奇","B","Modes of Emotional Expression","Indirect Expression"
"527","在一场重要的烹饪比赛中，李厨师决定尝试一种新的方法来给鸡肉上色。他决定将鸡肉整晚放在蓝色染料缸中，认为这样可以去掉所有粉红色的痕迹，让鸡肉看起来更加诱人。然而，第二天，当他打开染料缸时，发现鸡肉的颜色变得非常奇怪。
问题:
在此情况下，李厨师有什么感觉?","困惑","失望","惊讶","满意","焦虑","好奇","B","Modes of Emotional Expression","Indirect Expression"
"633","在一次学术交流会上，小王发现自己的好友小张研究报告里缺乏形容词。在讨论环节，小王半开玩笑地说：“如果你的论文里不能用这样的形容词，那你写论文的时候肯定很痛苦吧。”小张听后，只是微微一笑，并没有直接回应这个问题。
问题:
在此情况下，小张有什么感觉?","痛苦","无奈","自信","沮丧","愤怒","轻松","C","Modes of Emotional Expression","Indirect Expression"
"273","艾米怀孕了，她在社交媒体上发了一条状态：“我现在感觉很好，而且我很享受怀孕的过程。”但她的好友都知道，怀孕期间她遭受了很多不适，而且经常抱怨。
问题:
在此情况下，艾米有什么感觉?","幸福","痛苦","乐观","假装","不安","羞愧","D","Modes of Emotional Expression","Direct Expression"
"601","在紧张刺激的足球比赛半场结束时，球队落后两球。队长在更衣室里鼓舞队友，他说：“我们是一支下半场发力的队伍。我们能逆转局面。加油，小伙子们！”
问题:
在此情况下，队长有什么感觉?","自信","担忧","激动","愤怒","沮丧","轻松","A","Modes of Emotional Expression","Direct Expression"
"545","在网络的一个小角落，有一个社区长期以来一直在讨论一个边缘话题。其中一个资深成员，网名“孤影”，最近发表了一个充满无奈的帖子，仅仅说了一句：‘真的，挺遗憾的，这种情况存在已经很久了。’下面的评论纷纷表达了对孤影状态的关心。
问题:
在此情况下，孤影有什么感觉?","悲伤","无奈","愤怒","困惑","焦虑","疲惫","B","Modes of Emotional Expression","Indirect Expression"
"506","周六晚上，艾米丽和好友一起观看一部感人至深的电影。当电影中的小狗遭遇不幸时，艾米丽忍不住哭泣。好友安慰她，艾米丽回答说：‘我知道，对吧？！周六晚上我真的是泪流满面。它才三岁大啊！’
问题:
在此情况下，艾米丽有什么感觉?","伤心","感动","害怕","惊讶","愤怒","失望","B","Modes of Emotional Expression","Direct Expression"
"196","在一次团队项目中，李明负责策划活动，尽管活动最终成功举办，但在庆功会上，他听到同事小王对活动的安排有些许不满，只是说‘我觉得总体挺不错的’。过后，李明在朋友圈看到了小王分享的一篇关于活动组织的批评文章，并提到了‘一些小遗憾’。
问题:
在此情况下，李明有什么感觉?","不满","疑惑","挫败","担忧","平静","感激","A","Modes of Emotional Expression","Indirect Expression"
"714","在一天忙碌的工作后，李明回到家中，发现邮箱里有一封手写信件。他拿起信封，看着上面陌生的笔迹，心中不禁想道：'现在还有人用手写信件啊。’他嘴角微微上扬，坐在沙发上仔细地阅读起来。
问题:
在此情况下，李明有什么感觉?","怀旧","愉快","困惑","疲惫","惊喜","无聊","A","Modes of Emotional Expression","Indirect Expression"
"790","在电子竞技大赛的决赛中，亚历克斯和他的团队虽然竭尽全力，但最终仍以微弱差距输掉了比赛。赛后，观众和评论员都称赞他们是史上最出色的亚军，亚历克斯微笑着向对手表示祝贺。
问题:
在此情况下，亚历克斯有什么感觉?","自豪","悲伤","愤怒","失望","释然","尴尬","A","Modes of Emotional Expression","Indirect Expression"
"691","小敏刚看完了韩国电视剧《秘密花园》，她和新认识的朋友小丽讨论剧情。小丽说这种浪漫的情节在现实生活中是不存在的，小敏听后点头表示同意，但她又提到剧中男女主角的坚持和努力让她感到十分温馨，觉得生活中还是有很多美好的事情值得期待。
问题:
在此情况下，小敏有什么感觉?","悲观","无奈","期待","幻想","感动","现实","C","Modes of Emotional Expression","Indirect Expression"
"523","在一次新闻发布会上，记者张伟直接质问政府发言人关于最近一次冲突中是否有意针对平民的问题。政府发言人显得局促不安，但在场的所有人都听到了张伟那句话中所蕴含的强烈情感。
问题:
在此情况下，张伟有什么感觉?","愤怒","悲伤","恐惧","惊讶","厌恶","同情","A","Modes of Emotional Expression","Direct Expression"
"498","在一次同事的生日聚会上，苏珊为大家准备了一个大蛋糕。大家围在蛋糕旁，拍照留念。然而，细心的同事发现蛋糕上的拼写错误，他把这个问题发到了公司的内部论坛上。苏珊看到帖子后，并没有直接回应错误，而是问了一句：“蛋糕上的拼写错误是你在这个帖子中唯一看到的问题吗？”
问题:
在此情况下，苏珊有什么感觉?","困惑","讽刺","生气","伤心","尴尬","无所谓","B","Modes of Emotional Expression","Indirect Expression"
"397","在一次深夜的聚会中，李明和大家分享了他最近的一个感悟：“我发现我也能理解那种感觉，我也同样害怕面对自己。”随后，他笑了笑，转身去为大家倒酒，似乎想用这个动作来掩盖些什么。
问题:
在此情况下，李明有什么感觉?","害羞","恐惧","自信","无奈","愤怒","困惑","B","Modes of Emotional Expression","Indirect Expression"
"449","在一次学术研讨会上，李明对自己的研究报告能否被接受感到忐忑不安。当他听到评审员说出一句话时，他瞬间愣住了，因为他以为评审员会转述或者修改他的原话。但紧接着，他意识到评审员一字不差地引用了他的原话，这时他的心情发生了转变。
问题:
在此情况下，李明有什么感觉?","惊讶","失望","开心","焦虑","疑惑","感激","C","Modes of Emotional Expression","Direct Expression"
"748","在一次社区会议上，杰克对新建公园的提案表达了自己的担忧，觉得公园可能会带来噪音和安全隐患。邻居回应说：“不明白你为什么这么自私，但随便吧。” 杰克没有直接回应，只是礼貌地笑了笑，并默默地收拾好自己的资料。
问题:
在此情况下，杰克有什么感觉?","愤怒","尴尬","困惑","悲伤","自在","无所谓","B","Modes of Emotional Expression","Indirect Expression"
"599","在一个重要的会议上，李明提出了自己团队的创意方案，却被领导一句轻描淡写的评价‘还有提升空间’给驳回。散会后，一位同事走过来，轻轻拍了拍李明的肩膀，什么也没说。
问题:
在此情况下，李明有什么感觉?","自卑","愤怒","尴尬","平静","感激","困惑","C","Modes of Emotional Expression","Indirect Expression"
"62","艾米在与同事杰克的竞争中失败，失去了晋升的机会。她坐在办公室里，对自己说：“我现在感觉非常小气。”然而，当杰克过来安慰她时，她微笑着恭喜了他。
问题:
在此情况下，艾米有什么感觉?","小气","失望","悲伤","尴尬","愤怒","释然","F","Modes of Emotional Expression","Direct Expression"
"511","在一次求职面试中，面试官对求职者说：“我们很遗憾地告诉你，这个职位没有安排笔试环节。”求职者回应道：“我明白了，这就是为什么有点遗憾他们没有安排笔试。”
问题:
在此情况下，求职者有什么感觉?","遗憾","困惑","安心","不满","焦虑","释然","C","Modes of Emotional Expression","Indirect Expression"
"583","小杰正在家中客厅和父亲一起看球赛，他支持的队伍即将输掉比赛。这时，他突然看到父亲手机上的一条短信，内容显示父亲居然买彩票中了大奖。小杰忍不住惊呼出声，打破了房间的沉默。
问题:
在此情况下，小杰有什么感觉?","惊讶","兴奋","恐惧","悲伤","愤怒","困惑","A","Modes of Emotional Expression","Direct Expression"
"76","艾米丽从东海岸搬来，那天她与朋友开车出游，突然下起了冰雹。虽然她以前从未亲眼见过冰雹，但那天她和朋友因为是否继续开车而发生了激烈的争执。事后，她却对朋友说了一声‘谢谢！’
问题:
在此情况下，艾米丽有什么感觉?","感激","生气","困惑","紧张","伤心","愉快","A","Modes of Emotional Expression","Indirect Expression"
"64","在一个网络论坛上，小明误入了他不常去的子论坛，他发了一个他认为合适的帖子。很快，有人回复了他的帖子，只说了一句‘你进错子论坛了’。小明没有直接回应，而是默默地浏览起其他用户的帖子。
问题:
在此情况下，小明有什么感觉?","困惑","尴尬","愤怒","无所谓","好奇","焦虑","B","Modes of Emotional Expression","Indirect Expression"
