"219","小王是一名新晋的客服人员。在一次与顾客的互动中，顾客不断地讲一些平淡无奇的笑话，期望小王能觉得好笑。小王尽力配合，但内心却感到十分无奈。突然，顾客提到了一个与小王家乡相关的笑话，这让小王感到意外，并忍不住笑了起来。
问题:在此情况下，小王为什么会感觉无奈 & 惊讶 & 欢笑?","顾客讲的笑话平淡无奇，小王却不得不装作觉得好笑 & 顾客提到了与家乡相关的笑话，让小王感到意外 & 小王真心觉得那个笑话很好笑","小王对顾客的笑话感到尴尬，但职业素养让他保持笑容 & 顾客看出了小王的尴尬，所以讲了一个更好的笑话 & 小王因为顾客的关心而感到开心","小王对不断地迎合顾客感到疲惫 & 顾客的笑话让小王回忆起了家乡的美好时光 & 小王因为顾客的笑话而放松了下来","小王觉得顾客的笑话无聊，但为了工作不得不笑 & 顾客的笑话触及了小王的家乡情结，让他感到惊喜 & 小王对自己的职业选择感到怀疑","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"190","小明在聚会上听到有人夸他的牙齿很性感。他感到很惊讶，因为他一直认为自己的牙齿不够整齐。聚会结束后，他回到家，反复照镜子，突然开始喜欢上了自己的笑容。
问题:在此情况下，小明为什么会感觉惊喜 & 自信?","他意识到自己的牙齿有独特之处 & 他开始欣赏自己的独特之处","他一直对自己的牙齿感到自卑 & 他在聚会上被夸奖","他听到的是别人的讽刺 & 他发现自己的牙齿其实很丑","他的牙齿其实并不性感 & 他意识到别人在开玩笑","A","Dynamic Changes in Emotion","Emotion Transitions"
"444","小张常常告诉自己，总有一天他会为一个女孩变得更好。那个女孩不需要把他当作一个需要改造的人来看待。今天，他在朋友聚会上偶然遇到了一个让他心动的女孩，他发现自己说话都结巴了。
问题:在此情况下，小张为什么会感觉自信 & 紧张?","他一直期待着为未来的女朋友改变 & 他突然感到非常紧张","他意识到自己还没有准备好开始一段关系 & 他对这个女孩很有好感","他在女孩面前说话结巴了 & 他原本以为自己会表现得很自信","他成功地吸引了女孩的注意 & 他对这个新遇见的女孩感到非常惊讶","A","Dynamic Changes in Emotion","Emotion Transitions"
"391","几个月前，小张无意间发现了一个有趣的网络社区。刚开始，他觉得那里充满了新鲜事，每天都会花很多时间在那里。然而，随着时间的推移，他渐渐发现那里的一些讨论变得越来越乏味。
问题:在此情况下，小张为什么会感觉快乐 & 厌恶?","他发现了一个充满新鲜事的网络社区 & 社区里的讨论变得越来越乏味","他在社区里交到了很多朋友 & 他必须减少上网时间来完成工作","他参与的讨论让他感到很有成就感 & 他意识到自己花了太多时间在那里","社区的规则变得严格 & 他无法再自由地表达自己的观点","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"499","在一次社交聚会上，小王表现得非常活跃，和每个人都谈笑风生。中途，他突然意识到自己可能过于健谈，开始担心别人会认为他不真诚。
问题:在此情况下，小王为什么会感觉热情 & 疑虑?","他意识到自己可能过于表现自己 & 他担心别人误会他的意图","他感到自己能够吸引所有人的注意 & 他享受成为注意力的中心","他在社交中感到非常自在 & 他不确定别人是否感到舒服","他喜欢和不同的人交流 & 他害怕别人认为他是在炫耀","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"435","小王向朋友小李展示他新学的炒鸡蛋技巧，但失手打翻了鸡蛋。小李看着小王失落的样子，忍不住笑了起来，然后拍拍小王的肩膀，安慰他说失败是成功之母。
问题:在此情况下，小王为什么会感觉失望 & 尴尬?","他失手打翻了鸡蛋 & 朋友小李的安慰让他感到温暖","他本来想展示炒鸡蛋技巧，结果却失败了 & 他觉得在朋友面前丢了面子","小李的笑让他觉得自己被嘲笑了 & 他意识到失败是成功的一部分","他对自己炒鸡蛋的失败感到失望 & 他感激小李的鼓励","B","Dynamic Changes in Emotion","Emotion Fluctuations"
"5","小张在网上发帖，表达了自己因为伊斯兰教某些推广的理念而拒绝信仰该宗教。他的朋友小李看到帖子后，决定与小张深入交流，了解他的想法。在听完小张阐述了自己的观点后，小李对他的看法表示了理解。
问题:在此情况下，小张为什么会感觉疑惑 & 安心?","他认为伊斯兰教的某些理念与自己的价值观不符 & 他发现小李理解并尊重他的选择","他担心会因为自己的选择而失去朋友 & 小李没有因为他的选择而改变对他的看法","他对于自己的信仰选择感到迷茫 & 他与小李的深入交流让他更坚定了自己的选择","他认为伊斯兰教的理念具有普遍性 & 他与小李的交流让他开始怀疑自己的选择","A","Dynamic Changes in Emotion","Emotion Transitions"
"217","小王在新闻上看到了许多关于男性犯罪和自我毁灭的报道，心中产生了深深的疑惑。一天，他在咖啡店与朋友小李讨论此事，小李认为这是男性天生的攻击性和社会压力所致。小王听后沉默不语，陷入了沉思。
问题:在此情况下，小王为什么会感觉疑惑 & 悲伤?","他无法理解为什么那么多男性会选择自我毁灭的道路 & 他对这种现象感到无力和悲伤","他认为小李的解释过于简单化，无法接受 & 他对那些男性感到愤怒和厌恶","他惊讶于小李的见解，觉得需要重新审视这个问题 & 他对小李的观点感到疑惑","他感到社会对男性的期望过高，导致他们走向极端 & 他对改变这种现象感到绝望","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"385","在一次区块链技术峰会上，小王听到一个关于比特币核心开发团队被Blockstream公司影响的传闻。开始他不太相信，但随后看到一些证据，他变得愤怒。不过，当他听到Blockstream的官方解释后，他的情绪又有了新的变化。
问题:在此情况下，小王为什么会感觉愤怒 & 平静?","他相信了Blockstream的官方解释 & 他意识到事情可能不像看起来那么简单","他发现了一些证据表明Blockstream确实影响了比特币的开发 & 他相信了Blockstream的官方解释","他没有找到任何证据支持这个传闻 & 他意识到自己可能被误导了","他了解到Blockstream的正面贡献 & 他意识到自己对Blockstream的判断可能过于武断","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"329","在一个重要的会议上，小王面临一个决策。他的团队意见分歧，但最终他决定按照自己的想法去做。结束后，一个团队成员走过来，拍拍他的肩膀说：“你做到了。好决策。”
问题:在此情况下，小王为什么会感觉紧张 & 惊喜?","他不确定自己的决策是否正确 & 一个团队成员的肯定让他感到惊喜","他的团队对他的决策持不同意见 & 他知道自己的决策是正确的","他对自己所做的决策感到满意 & 他没有预料到会有这样的正面反馈","他在会议上感到孤单 & 团队成员的支持让他感到欣慰","A","Dynamic Changes in Emotion","Emotion Transitions"
"9","小张在炎热的夏天参加了一场户外马拉松。当他回到家时，他感到浑身燥热，筋疲力尽，但同时又为自己能完成比赛而感到无比自豪。
问题:在此情况下，小张为什么会感觉自豪 & 疲惫?","他因马拉松的成绩不理想而感到失望 & 他为能在如此炎热的天气下完成比赛感到自豪","他感到天气太热，让人烦躁 & 他完成了自己设定的跑步目标","他因没有得到预期的好成绩而感到愤怒 & 他为自己的坚持感到满意","他为自己的体能感到自豪 & 他因马拉松的艰难而感到疲惫","D","Dynamic Changes in Emotion","Emotion Fluctuations"
"71","小王在书店里偶然发现了一本诗集，他随手翻开一页，被其中的诗句深深吸引。他开始在全书中寻找作者的其他作品，但发现这位诗人只出版过这一本诗集。他坐在角落里读了一下午，离开书店时，他忍不住叹了口气。
问题:在此情况下，小王为什么会感觉欣赏 & 失望?","他被诗集里的诗句深深吸引 & 他发现这位诗人只出版过这一本诗集","他在书店里意外发现了自己寻找已久的诗集 & 他读完整本诗集后觉得不过如此","他原本对这本诗集没有期待，但读后感到非常惊喜 & 他希望能找到该诗人的其他作品","他读到了一首关于自己家乡的诗 & 他对书店没有更多该诗人的作品感到失望","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"80","小王一直认为自己无法完成这项艰难的任务，但在连续几天的努力后，他竟然顺利地完成了。他站在办公室的中央，手里紧握着完成的报告，同事们纷纷投来惊讶的目光。
问题:在此情况下，小王为什么会感觉怀疑 & 惊讶?","他原本认为任务不可能完成 & 他成功完成了艰难的任务","他的努力没有得到领导的认可 & 他意识到自己被同事们误解了","他意识到自己可以胜任更高难度的任务 & 他成功完成了艰难的任务","他完成了任务但发现报告有错误 & 他不确定是否有人会注意到他的错误","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"378","在网上看到自己心仪的衣服打折，小林兴高采烈地抢了一件。收到衣服后，她发现衣袖上有些难看的褶皱。她在论坛发帖求助，希望得到去除褶皱的方法。
问题:在此情况下，小林为什么会感觉困惑 & 希望?","她很喜欢这件衣服，但衣袖的褶皱让她觉得不完美 & 她希望能在论坛上得到有效的去皱方法","她不确定自己是否应该退掉这件衣服 & 她认为论坛上的网友可能无法提供帮助","衣服的褶皱让她怀疑是不是买到了次品 & 她期待能找到解决方法","她对自己挑选衣服的眼光感到满意 & 她决定自己尝试解决褶皱问题","A","Dynamic Changes in Emotion","Emotion Transitions"
"456","在一次团队会议上，小王提出了一个大家都忽视的问题。经理听后，沉默了一会儿，然后说：“这真的很有帮助，你指出来很好！”小王感到意外，因为经理通常对他的建议反应冷淡。
问题:在此情况下，小王为什么会感觉惊讶 & 满足?","他的建议被经理认可了 & 他原本以为经理会像以前一样冷淡对待","他的建议造成了团队的不和 & 他没有预料到经理会如此支持","他的建议并没有得到预期的效果 & 经理的表扬让他感到困惑","他成功引起了团队的注意 & 经理的表扬让他感到满足","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"270","小王是一名医学教育工作者，一直致力于推进虚拟分娩单元和产科学模拟教育的发展。在一次教育研讨会上，他展示了自己的最新研究成果，最初遭到了在场许多专家的质疑。然而，经过深入讨论，他的理念和成果逐渐获得了大家的认可。
问题:在此情况下，小王为什么会感觉紧张 & 惊喜?","他的研究成果没有得到专家的认可 & 专家们的质疑转变为肯定和支持","他不确定自己的理念是否能够被接受 & 研究成果得到了意外的赞誉","他对于推进项目没有信心 & 看到了项目未来的光明前景","他本来就是信心满满 & 看到了更加宽广的合作机会","B","Dynamic Changes in Emotion","Emotion Transitions"
"173","小王在手机上看到一条搞笑的短视频，忍不住笑出了声。这时，他的朋友小李走过来，看到小王笑得前仰后合，便问：‘这是什么视频，这么好笑？’小王把手机递给小李，说：‘你自己看吧。’小李看完后，表情突然变得严肃，对小王说：‘其实，这视频里的主人公是我的亲戚。’
问题:在此情况下，小王为什么会感觉快乐 & 惊讶?","他看到了一个有趣的视频 & 他没想到视频中的主人公是小李的亲戚","他和小李分享了一个搞笑视频 & 小李的亲戚出了事","他和小李开了个玩笑 & 小李误会了他的意思","他和小李一起看了一个悲剧 & 视频中的主人公是小李的亲戚","A","Dynamic Changes in Emotion","Emotion Transitions"
"292","小张在整理东西时，无意中发现了一些过去的旧信件，这些信件让他回忆起了一些未能妥善处理的往事。这些悬而未决的问题，让他在反思中意识到自己的行为受到了很大的影响。他突然想到，他的朋友小刘可能因为这些事情没有解决，至今还在生他的气。
问题:在此情况下，小张为什么会感觉愧疚 & 担忧?","他意识到过去的未解决问题对现在的影响 & 他认为小刘应该已经原谅他了","他发现了一些被遗忘的旧信件 & 他认为小刘因为这些事情而疏远了他","他觉得自己没有尽力去解决问题 & 他害怕小刘会因此而不理他","他不知道如何面对小刘 & 他认为小刘一定很生气","C","Dynamic Changes in Emotion","Emotion Transitions"
"272","小王在社交平台上看到一篇批评大型制药公司的文章，他一直对这种公司的高药价政策感到不满。文章底下，有人评论说‘讨厌大型制药公司与反疫苗无关’。他沉思片刻，然后回复表示同意，并阐述了自己的观点。
问题:在此情况下，小王为什么会感觉反感 & 理解?","他认为大型制药公司的行为是不道德的 & 他理解评论者的立场","他误解了评论者的意思 & 他对大型制药公司的政策感到愤怒","他意识到自己之前的看法可能过于偏激 & 他认为评论者的观点开阔了他的视野","他不同意评论者的看法 & 他认为大型制药公司的高药价政策有合理之处","A","Dynamic Changes in Emotion","Emotion Transitions"
"142","小王的宠物猫在看到足球比赛中小王支持的队伍Pasta进球时，突然变得非常兴奋，发出了响亮的呼噜声。小王也跟着感到开心。
问题:在此情况下，小王为什么会感觉开心 & 惊喜?","他支持的队伍Pasta赢得了比赛 & 他看到猫咪这么开心","他本来以为猫咪对足球不感兴趣 & 猫咪的呼噜声让他感到很温馨","小王今天刚好和猫咪一起庆祝生日 & Pasta的进球让他想起去年的美好回忆","小王最近一直很紧张工作的事情 & 看到进球的瞬间让他暂时忘记了烦恼","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"507","当地的CBP组织在这里开展了卓有成效的工作。小张看到他们的成就后，决定捐赠一些资金表示支持。他满怀期待地计划去参观他们的工作现场，看看自己的捐款将如何被使用。
问题:在此情况下，小张为什么会感觉期待 & 满足?","他对CBP的工作感到非常钦佩 & 他期待看到自己的捐款带来的改变","他不确定自己的捐款是否会发挥作用 & 他对CBP的工作感到非常钦佩","他好奇CBP如何使用捐款 & 他对自己的捐款感到后悔","他期待CBP能公开透明地展示捐款使用情况 & 他好奇CBP的工作细节","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"509","在美术馆参观的小李，对着一幅画驻足良久，喃喃自语道：“这画简直美极了。”他身边的同伴小李觉得这幅画一般，于是小李决定分享他对这幅画的独特见解。在听完小李的讲解后，小李的同伴不禁对这幅画有了全新的认识，并发出了赞叹。
问题:在此情况下，小李的同伴为什么会感觉欣赏 & 感激?","他发现这幅画背后的深刻含义 & 他对小李的独到见解感到惊讶","他始终无法理解这幅画的美丽所在 & 小李的讲解让他觉得这幅画更加无趣","小李的讲解让他对这幅画有了全新的认识 & 他对小李的分享感到非常感激","他没想到小李会对这幅画有如此深入的研究 & 他对小李的解释感到困惑","C","Dynamic Changes in Emotion","Emotion Transitions"
"432","一个关于电影续集的讨论小组中，小张表达了对电影《第九区》中某个角色复活的看法。尽管大多数成员对此表示反对，但他却认为这样的复活会带来有趣的情节发展。当讨论转向其他话题时，小张意外地发现有几个成员开始认同他的看法。
问题:在此情况下，小张为什么会感觉兴奋 & 惊讶?","他的看法最初遭到反对 & 有成员最终认同了他的看法","他无法说服任何人接受他的观点 & 他意外地发现导演也在考虑这个想法","讨论小组对他的看法不感兴趣 & 他突然意识到自己犯了一个错误","他的想法被大家接受 & 他对电影剧情有了新的理解","A","Dynamic Changes in Emotion","Emotion Transitions"
"77","在上次UFC赛事陷入一片混乱之后，小杰在讨论会上毫不犹豫地提出了一个看似无懈可击的策略组合。在场的观众都对他的镇定自若感到惊讶，随后他展示了详细的计划，大家开始认真考虑这个方案。最后，当他结束演讲坐下时，他的朋友小李悄悄对他说：“你刚刚表现得真厉害。”
问题:在此情况下，小杰为什么会感觉镇定 & 紧张?","他对自己的策略很有信心 & 赛事的混乱让他感到愤怒","他必须保持冷静以说服大家 & 内心其实对结果感到紧张","他知道自己的策略是对的 & 他对在场的反应感到自信","他没想到大家会如此快地接受他的方案 & 他对自己的演讲感到紧张","B","Dynamic Changes in Emotion","Emotion Fluctuations"
"451","小王在公司的新人培训中误入了一个高级会议。在会议中，他对于讨论的专业内容一无所知，感到非常迷茫。然而，在会议结束时，经理发现了他并耐心地为他解释了所有他不懂的地方。小王恍然大悟，并对经理说。
问题:在此情况下，小王为什么会感觉迷茫 & 感激?","他在会议中感到迷茫，因为内容对他来说太专业了 & 经理耐心的解释让他感到非常感激","他误入高级会议，感到非常尴尬 & 经理没有责怪他，反而耐心教导","他对于能够参加会议感到惊讶 & 经理的解释让他更加感激","他担心自己无法适应这个工作 & 经理的解释并没有解决他的疑惑","A","Dynamic Changes in Emotion","Emotion Transitions"
"128","在一次社交聚会上，小明遇到了一个对他传统文化藏品很感兴趣的朋友。朋友好奇地询问他一些关于藏品的问题。小明感觉到朋友的提问非常真诚，便决定分享一些他视为珍宝的藏品故事。
问题:在此情况下，小明为什么会感觉信任 & 欣喜?","他认为朋友不真诚 & 他感觉到朋友的提问是出自内心的好奇","他很少与人分享自己的藏品故事 & 朋友表现出了对藏品的真正理解和尊重","他感觉到朋友的提问很肤浅 & 他发现朋友对藏品的了解很深入","他担心分享后藏品会被贬低 & 他与朋友分享后得到了对方的赞赏","B","Dynamic Changes in Emotion","Emotion Transitions"
"406","小王自认为是个情感稳定的人，从未像有些人那样每隔3到6个月就更换一次恋爱对象。然而，当他遇到了小芳，他的信念开始动摇。他们相识于一个朋友聚会，不久后，小王发现自己在思考未来时总会不自觉地想到小芳。
问题:在此情况下，小王为什么会感觉迷茫 & 恐慌?","他发现自己对小芳有着不同寻常的情感 & 他习惯于稳定的情感状态","他意识到自己对小芳的感情可能打破了以往的情感模式 & 他对小芳的感情感到不确定","他不确定自己是否愿意改变目前的情感规律 & 他对小芳的感情感到迷茫","他对自己突然的情感变化感到恐慌 & 他对小芳的感情感到兴奋","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"162","小王和小李是多年的好友，两人一起合作完成了一项重要的项目。在项目汇报时，小李因为紧张而忘记感谢小王的贡献。结束后，小王似乎有些不高兴。晚上，小李给小王发了一条信息说：“我之前不知道，真的很抱歉。”
问题:在此情况下，小王为什么会感觉失望 & 宽容?","因为小李的遗忘感到失望 & 因为小李的道歉而选择宽容","因为小李的紧张导致项目失败 & 因为小李的及时道歉而原谅他","因为自己被忽视而感到悲伤 & 被小李的真诚所感动","对小李的道歉感到惊讶 & 认为道歉不足以弥补","A","Dynamic Changes in Emotion","Emotion Transitions"
"605","小王最近一直忙于准备马拉松比赛，每天早起晨跑，晚上健身房训练。今天，比赛的日子终于来临，他早早地起床，准备参赛。然而，当他热身时，他不小心伤到了脚踝。尽管如此，他决定要坚持比赛。随着比赛的进行，小王感到自己的精力越来越充沛。
问题:在此情况下，小王为什么会感觉兴奋 & 振奋?","他因伤感到痛苦，但不想放弃比赛 & 他在比赛中找到了新的动力","比赛前的紧张感消失，取而代之的是比赛的兴奋 & 他意识到自己可以战胜困难","他对自己能完成比赛感到失望 & 比赛中的观众给了他正能量","长时间的训练让他感到疲惫 & 他知道胜利就在前方","B","Dynamic Changes in Emotion","Emotion Fluctuations"
"586","小杰想为他的车安装一套新的音响系统。他研究了很久，终于找到了一款理想的音响，但安装过程却让他犹豫不决。因为他需要重新布线，甚至要改动车的电路，这让他觉得有些得不偿失。
问题:在此情况下，小杰为什么会感觉兴奋 & 犹豫?","他找到了理想的音响系统 & 他担心安装过程会影响车辆电路","他不喜欢目前的车载音响 & 他没有足够的钱支付专业的安装费用","他想要升级他的音响系统以提高驾驶体验 & 他害怕自己安装会导致车辆损坏","他发现了一个性价比高的音响系统 & 他不确定自己是否有足够的技能进行安装","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"135","小李家的热水器旁边有一个排水管，他一直认为这个设计很实用。有一天，一位朋友提醒他，为了防止热水器漏水，最好安装一个排水盘。小李感谢朋友的提醒，并表示会考虑安装。
问题:在此情况下，小李为什么会感觉安心 & 感激?","他家的热水器旁边有排水管，觉得已经足够安全 & 朋友的提醒让他意识到了可能的风险","他不知道排水盘有什么作用 & 他对朋友的知识感到钦佩","他认为自己的设计很完美，不需要改动 & 朋友的好意让他感到温暖","朋友的提醒让他对可能的安全隐患感到担忧 & 他感谢朋友的关心","A","Dynamic Changes in Emotion","Emotion Transitions"
"57","小王在玩一个填字游戏，看到有一个奇怪的单词要填，他花了很长时间去猜测正确的拼写。经过一番努力，他突然意识到这是一个变体拼写的“Boys Don’t Turbo Grafx 16”。他忍不住笑了起来，但随后又皱起了眉头。
问题:在此情况下，小王为什么会感觉疑惑 & 欣喜 & 愤怒?","他花了很长时间才意识到这是变体拼写 & 他觉得游戏设计得很有创意 & 他觉得自己被游戏愚弄了","他无法完成这个填字游戏 & 他意识到这是他最喜欢的歌曲的变体拼写 & 他对游戏中的这个小玩笑感到愤怒","他一开始没认出这个单词 & 他发现了解决问题的方法 & 他对游戏的设计感到不满","他在游戏中遇到了难关 & 他发现这是个有趣的巧合 & 他对游戏的难度感到挫败","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"607","在一次家庭聚会上，小王被一个好奇的远方表亲问及和另一个在场的人是否是亲戚。小王否认了，但表亲继续问是否是另一种更具体的亲属关系。
问题:在此情况下，小王为什么会感觉困惑 & 不耐烦?","他不知道为何表亲对这种事情如此好奇 & 他觉得这样的问题很无聊","他不确定表亲所指的具体亲属关系 & 他不想在聚会上讨论家庭关系","他感到被误解了 & 他认为这种问题侵犯了他的隐私","他对于表亲的好奇心感到惊讶 & 他对这种问题显得有些过敏","B","Dynamic Changes in Emotion","Emotion Transitions"
"545","在一次篮球比赛中，小杰作为最佳第六人的表现令人瞩目。他在最后几分钟内连续得分，帮助球队反败为胜。赛后，队友们纷纷向他表示祝贺，但小杰只是微笑，没有多说什么。
问题:在此情况下，小杰为什么会感觉兴奋 & 平静?","他在关键时刻帮助球队赢得了比赛 & 他深知胜利背后的艰辛","他对自己在比赛中的表现感到不满 & 他为球队的胜利感到开心","队友们的祝贺让他感到骄傲 & 他认为这只是自己应尽的职责","他在比赛中受伤了 & 他为球队的胜利感到开心","A","Dynamic Changes in Emotion","Emotion Fluctuations"
"233","老李总是喜欢跟年轻人讲述他年轻时的经历。他说，在他们那个年代，人们甚至不需要语言就能生存。动物们在不同的环境中自由漫步，发出不同的声音来交流。年轻人听后，开始质疑现代社会的交流方式，感到十分惊讶。
问题:在此情况下，年轻人为什么会感觉疑惑 & 惊讶?","他对老李的描述感到难以置信 & 他意识到现代社会的交流方式可能并不是最自然的","他认为老李在讲故事 & 他对动物的交流方式产生了好奇","他发现老李的经历与现代社会差异巨大 & 他对老李的描述感到同情","他无法想象没有语言的生活 & 他对老李的观点感到厌恶","A","Dynamic Changes in Emotion","Emotion Transitions"
